KD.geneSymbol	perturb_id	Description	motif	motif.TFs	motif.TFs.tpm	activity.diff	activity.mean.KD	activity.mean.NC	tvalue	pvalue	fdr	ZScore
AHR	ASO_C0011632_AD_01	Positive Control	JUN	JUN|JUNB|JUND	584.278893469955	-0.0120171892640491	-0.010711699545185	0.00130548971886406	-1.1569861976934	0.442756114084274	0.622194800519706	-0.491850279597839
AHR	ASO_C0011632_AD_03	Positive Control	KLF12	KLF12	26.049835405822	-0.0114746528993512	-0.012250500145425	-0.000775847246073785	-3.07991798364558	0.121813899570018	0.311962380656745	-0.757669606550153
AHR	ASO_C0011632_10	Positive Control	KLF12	KLF12	26.049835405822	0.0124990891713238	0.01172324192525	-0.000775847246073785	5.92602048664474	0.00049369151496737	0.00916645285988425	0.66657884777318
AHR	ASO_C0011632_AD_01	Positive Control	KLF12	KLF12	26.049835405822	0.00815573038709379	0.00737988314102	-0.000775847246073785	0.750539330404756	0.585249474424107	0.72401996835972	0.408545620554219
AHR	ASO_C0011632_03	Positive Control	KLF12	KLF12	26.049835405822	0.00732297462782879	0.006547127381755	-0.000775847246073785	1.99494764586808	0.215126133918333	0.740465959996342	0.359072697242309
AHR	ASO_C0011632_AD_01	Positive Control	KLF4	KLF4	13.6356697670508	-0.00923139733933483	-0.01314278101905	-0.00391138367971517	-5.39446979423506	0.0383812560265557	0.166234115931812	-1.12793484233521
AHR	ASO_C0011632_AD_03	Positive Control	KLF4	KLF4	13.6356697670508	-0.00880846997048983	-0.012719853650205	-0.00391138367971517	-1.85492522002037	0.301637023421069	0.479794711185137	-1.09517279135995
AHR	ASO_C0011632_10	Positive Control	KLF4	KLF4	13.6356697670508	0.00921906724312017	0.005307683563405	-0.00391138367971517	2.96252533845861	0.175222067391865	0.500634478262473	0.301329626451306
AHR	ASO_C0011632_03	Positive Control	KLF4	KLF4	13.6356697670508	0.00761496494013518	0.00370358126042	-0.00391138367971517	1.25250080075226	0.422312595871642	0.740465959996342	0.17706790850328
AHR	ASO_C0011632_AD_03	Positive Control	LEF1_TCF7_TCF7L1,2	LEF1|TCF7|TCF7L1|TCF7L2	83.2641599846517	0.0124126556101445	0.02169661291535	0.00928395730520548	1.75453150640523	0.305432341378716	0.479794711185137	0.917392552515756
AHR	ASO_C0011632_10	Positive Control	LEF1_TCF7_TCF7L1,2	LEF1|TCF7|TCF7L1|TCF7L2	83.2641599846517	0.00115418353864452	0.01043814084385	0.00928395730520548	0.0560134192416935	0.964271934879638	0.995059823895504	0.495335015962588
AHR	ASO_C0011632_AD_01	Positive Control	LEF1_TCF7_TCF7L1,2	LEF1|TCF7|TCF7L1|TCF7L2	83.2641599846517	-0.00416598201128548	0.00511797529392	0.00928395730520548	-0.408193904590182	0.749933622892472	0.827919681981722	0.295892680288762
AHR	ASO_C0011632_03	Positive Control	LEF1_TCF7_TCF7L1,2	LEF1|TCF7|TCF7L1|TCF7L2	83.2641599846517	-0.0193081059430705	-0.010024148637865	0.00928395730520548	-10.3367860998053	2.68340036205378e-17	3.22008043446454e-15	-0.271755174965941
AHR	ASO_C0011632_AD_01	Positive Control	LMO2	LMO2	0.0757661776592023	0.0377128300187925	0.03684370871625	-0.000869121302542518	24.1299217096694	5.00292466507038e-47	6.00350959808445e-45	1.75530565241897
AHR	ASO_C0011632_AD_03	Positive Control	LMO2	LMO2	0.0757661776592023	0.0163965006622125	0.01552737935967	-0.000869121302542518	1.2411650717714	0.427598190175013	0.57653688562923	0.730508103017643
AHR	ASO_C0011632_03	Positive Control	LMO2	LMO2	0.0757661776592023	-0.00197754221295748	-0.0028466635155	-0.000869121302542518	-0.302649654394517	0.808685690674737	0.863404797895453	-0.152836951193422
AHR	ASO_C0011632_10	Positive Control	LMO2	LMO2	0.0757661776592023	-0.000334087514382482	-0.001203208816925	-0.000869121302542518	-0.0356619026338085	0.977073744386302	0.995059823895504	-0.0738267088820805
AHR	ASO_C0011632_AD_01	Positive Control	MAFB	MAFB	5.05475650967244	0.0137329416924595	0.0188978852199	0.00516494352744049	6.89147341262017	0.0284478680293018	0.136549766540649	1.5298696866998
AHR	ASO_C0011632_AD_03	Positive Control	MAFB	MAFB	5.05475650967244	0.00892084888555951	0.014085792413	0.00516494352744049	5.80439540595284	0.0113303189802758	0.0591147077231783	1.16425133274623
AHR	ASO_C0011632_10	Positive Control	MAFB	MAFB	5.05475650967244	-0.0188371059884505	-0.01367216246101	0.00516494352744049	-2.06318323439271	0.282760983681915	0.582418993277128	-0.944772365965647
AHR	ASO_C0011632_03	Positive Control	MAFB	MAFB	5.05475650967244	-0.00285155790963049	0.00231338561781	0.00516494352744049	-1.2886868011078	0.356175472015936	0.740465959996342	0.269794769407
AHR	ASO_C0011632_03	Positive Control	MAZ	MAZ	112.552212174003	0.0192774505522812	0.02025228959209	0.000974839039808843	1.54677018937413	0.363455722199184	0.740465959996342	1.79486897367528
AHR	ASO_C0011632_10	Positive Control	MAZ	MAZ	112.552212174003	0.0127575880092062	0.013732427049015	0.000974839039808843	1.10996088120077	0.46502181615077	0.772399100741199	1.21188574694488
AHR	ASO_C0011632_AD_03	Positive Control	MAZ	MAZ	112.552212174003	-0.0140557669319088	-0.0130809278921	0.000974839039808843	-5.71032976788651	0.0662190952409859	0.227036897969095	-1.18567034871879
AHR	ASO_C0011632_AD_01	Positive Control	MAZ	MAZ	112.552212174003	-0.0116719903400088	-0.0106971513002	0.000974839039808843	-4.44281390374136	0.09738204368196	0.289014431774377	-0.972521411886327
AHR	ASO_C0011632_10	Positive Control	MEF2{A,B,C,D}	MEF2A|MEF2B|MEF2BNB-MEF2B|MEF2C|MEF2D	171.581828642355	0.048233615778283	0.0649316728417	0.016698057063417	1.55567960706742	0.359094125373177	0.633695515364429	1.62172853396335
AHR	ASO_C0011632_03	Positive Control	MEF2{A,B,C,D}	MEF2A|MEF2B|MEF2BNB-MEF2B|MEF2C|MEF2D	171.581828642355	0.032474331702583	0.049172388766	0.016698057063417	0.96281616558468	0.509240175606537	0.783446424010056	1.24683761241395
AHR	ASO_C0011632_AD_01	Positive Control	MEF2{A,B,C,D}	MEF2A|MEF2B|MEF2BNB-MEF2B|MEF2C|MEF2D	171.581828642355	-0.066395833544117	-0.0496977764807	0.016698057063417	-5.53256688704781	0.0848073744258749	0.267812761344868	-1.10514279386792
AHR	ASO_C0011632_AD_03	Positive Control	MEF2{A,B,C,D}	MEF2A|MEF2B|MEF2BNB-MEF2B|MEF2C|MEF2D	171.581828642355	-0.031725572604182	-0.015027515540765	0.016698057063417	-3.05411041517227	0.15583564361422	0.340005040612845	-0.280386668418552
AHR	ASO_C0011632_03	Positive Control	MTF1	MTF1	15.5105149815959	0.0137794838777751	0.01637942769015	0.00259994381237495	4.24814283672743	0.0725579855438328	0.621925590375709	0.991200140851843
AHR	ASO_C0011632_AD_01	Positive Control	MTF1	MTF1	15.5105149815959	0.0107394271320101	0.013339370944385	0.00259994381237495	1.31557863209128	0.402705429266473	0.594613685932878	0.808260213927928
AHR	ASO_C0011632_AD_03	Positive Control	MTF1	MTF1	15.5105149815959	0.00407653478020505	0.00667647859258	0.00259994381237495	1.70793144908782	0.194063422077868	0.378516448855838	0.40731077716523
AHR	ASO_C0011632_10	Positive Control	MTF1	MTF1	15.5105149815959	7.82854479700486e-05	0.002678229260345	0.00259994381237495	0.0161579183862943	0.989329937440041	0.995059823895504	0.166710189139494
AHR	ASO_C0011632_10	Positive Control	MYB	MYB	1.46154726838706	-0.0301330802577047	-0.02822352132734	0.0019095589303647	-1.02801757640222	0.490313020891288	0.772399100741199	-1.26003258324306
AHR	ASO_C0011632_AD_03	Positive Control	MYB	MYB	1.46154726838706	-0.0152441119896147	-0.01333455305925	0.0019095589303647	-4.40525176183535	0.0628424416443871	0.221796852862543	-0.593359275391228
AHR	ASO_C0011632_03	Positive Control	MYB	MYB	1.46154726838706	-0.0146096777131647	-0.0127001187828	0.0019095589303647	-0.462850426251385	0.723685146850114	0.832328658306695	-0.564951638939883
AHR	ASO_C0011632_AD_01	Positive Control	MYB	MYB	1.46154726838706	-0.0030885862557297	-0.001179027325365	0.0019095589303647	-0.518889773025551	0.684233665602048	0.781981332116626	-0.0490794835499626
AHR	ASO_C0011632_03	Positive Control	MYFfamily	MYF5|MYF6|MYOD1|MYOG	0.050624322984002	0.00651088400679436	0.011590251654055	0.00507936764726064	0.476537109020476	0.716351838152607	0.832328658306695	1.03174976918426
AHR	ASO_C0011632_AD_01	Positive Control	MYFfamily	MYF5|MYF6|MYOD1|MYOG	0.050624322984002	0.00467825881262936	0.00975762645989	0.00507936764726064	5.16983552723184	7.97332820088686e-07	7.97332820088686e-06	0.886370314873057
AHR	ASO_C0011632_AD_03	Positive Control	MYFfamily	MYF5|MYF6|MYOD1|MYOG	0.050624322984002	-0.000644367667875636	0.004434999979385	0.00507936764726064	-0.363905694315782	0.754094911475154	0.827666024222054	0.464134204782489
AHR	ASO_C0011632_10	Positive Control	MYFfamily	MYF5|MYF6|MYOD1|MYOG	0.050624322984002	-0.00595970345917564	-0.000880335811915	0.00507936764726064	-1.01048498125177	0.490509945005223	0.772399100741199	0.042476454315892
AHR	ASO_C0011632_AD_03	Positive Control	MYOD1	MYOD1	0.00359904174900345	0.00437691344938898	-0.004358642706945	-0.00873555615633398	1.35912862387461	0.334381671895064	0.495380254659354	-0.33354250402798
AHR	ASO_C0011632_10	Positive Control	MYOD1	MYOD1	0.00359904174900345	0.015631987465874	0.00689643130954	-0.00873555615633398	1.45662679660288	0.376536399021175	0.636399547641423	0.19568879800579
AHR	ASO_C0011632_AD_01	Positive Control	MYOD1	MYOD1	0.00359904174900345	0.011941598203284	0.00320604204695	-0.00873555615633398	0.794228122489763	0.570629416225018	0.713286770281272	0.0221608841429982
AHR	ASO_C0011632_03	Positive Control	MYOD1	MYOD1	0.00359904174900345	0.011167836785799	0.002432280629465	-0.00873555615633398	2.12169193700269	0.249637701342213	0.740465959996342	-0.0142225960401885
AHR	ASO_C0011632_03	Positive Control	MZF1	MZF1	12.8900866852414	0.019712196505919	0.02505829233745	0.005346095831531	1.3603702017747	0.401294485416545	0.740465959996342	1.62511472907836
AHR	ASO_C0011632_10	Positive Control	MZF1	MZF1	12.8900866852414	0.018986533420419	0.02433262925195	0.005346095831531	2.38150988058427	0.244076228776375	0.563252835637788	1.58012922911053
